Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
ServiceStore DB - S-Bahnhof Grünau,Smoke Shop,Adlergestell,Treptow-Köpenick,Grünau,52.413269,13.573651,5dc5937fea8dfb0008addacf,5,2,32,255.0
Tattoo Gonzo,Tattoo Parlor,Königsseestr. 2,Treptow-Köpenick,Grünau,52.42040043419093,13.577877251754332,4f0dc03be4b0e190abcaba27,5,4,36,273.0
wirfahrlehrer,IT Services,"Rießerseestraße 10, 12527 Berlin",Treptow-Köpenick,Grünau,52.418479,13.581558,5444b34e498e03294d261903,5,3,70,160.0
Rudergemeinschaft Rotation,Gym / Fitness Center,Sportpromenade 23,Treptow-Köpenick,Grünau,52.41818346965854,13.57975510348002,4f04800d0e0149a031344337,5,3,60,229.0
SM Bike Concept,Motorcycle Shop,Richterstr. 1,Treptow-Köpenick,Grünau,52.41232650286342,13.571281810282208,4f1d4540e4b0e2eeed2b8f13,6,2,53,227.0
Touristenhaus Grünau,Hostel,Dahmestr. 6,Treptow-Köpenick,Grünau,52.42006693038814,13.580978100854487,4c9d97ee542b224bd4f5eb9f,5,1,2,171.0
Physiotherapie am Königssee,Doctor's Office,Königssee 19,Treptow-Köpenick,Grünau,52.420921,13.580707,4f192e49e4b0c9f57d47c987,5,3,36,237.0
Lotto Zschweigert,Lottery Retailer,Regattastr. 118,Treptow-Köpenick,Grünau,52.418381,13.579616,51068f95e4b0f2b964a154f5,6,3,20,229.0
Schön Zeit Kosmetikstudio,Cosmetics Shop,Regattastrasse 112,Treptow-Köpenick,Grünau,52.418218,13.579284,53917a06498e1eb3d52755bb,5,3,4,5.0
Feinbäckerei Heider,Bakery,Bruno-Taut-Str.1,Treptow-Köpenick,Grünau,52.412674,13.571881,4ea0ffbab80355a981240222,5,2,64,72.0
Beauty Lounge,Salon / Barbershop,Bruno-Taut-Strasse 1,Treptow-Köpenick,Grünau,52.412564,13.572758,524bdd1011d27e01c1eae165,7,1,5,174.0
Franz Basinski,Butcher,Bruno Taut Straße 1,Treptow-Köpenick,Grünau,52.41246341967466,13.571857003981789,4f31101ce4b0dd99b364d2c8,5,4,99,136.0
Reisebüro Wörlitz Tourist Grünau,Travel Agency,Bruno-Taut-Str. 1,Treptow-Köpenick,Grünau,52.4124286,13.5719756,57bc17d3498e66e49c88a5e6,5,2,100,5.0
Blume 2000,Flower Shop,Bruno-Taut-Str. 1,Treptow-Köpenick,Grünau,52.412583617981944,13.572029845055594,4fd9edfee4b0cbee31ae69e5,4,4,66,102.0
Getränke Hoffmann,Liquor Store,Bruno-Taut-Str. 8,Treptow-Köpenick,Grünau,52.412709,13.570377,5593cbf3498e5de2c2c01f24,5,2,88,136.0
Drachenboot Training,River,Regattastr.,Treptow-Köpenick,Grünau,52.411544571257345,13.588774967211558,4c20d741edef952184738eb1,5,3,55,62.0
Wiener Feinbäckerei Heberer,Bakery,Adlergestell 550,Treptow-Köpenick,Grünau,52.41343918107862,13.57409698917777,50a8e5eae4b0d062c5fbe94a,5,3,78,155.0
Müggelbergplatz,Plaza,Müggelbergplatz,Treptow-Köpenick,Grünau,52.41885883093771,13.59060287475586,505f8494e4b0f9bbcc95604a,1,2,1,136.0
ALDI NORD,Supermarket,Regattastr. 51-53,Treptow-Köpenick,Grünau,52.42340698428029,13.576790451569785,4f43cabfe4b03c8ff6e73806,6,1,19,183.0
Bäckerei Peter Schneider,Bakery,Regattastr. 121,Treptow-Köpenick,Grünau,52.41797874168687,13.581129312515259,4f3c9cb9e4b0fa28e04db7e7,5,2,71,18.0
Taxihalte Bhf. Grünau,Taxi Stand,Wassersportallee,Treptow-Köpenick,Grünau,52.413834,13.574087,4da736ee4df0260c3ea32f3a,5,4,11,293.0
Lila Bäcker,Bakery,Bruno-Taut-Str. 8,Treptow-Köpenick,Grünau,52.41272,13.57028,589d89a80acb6a49ca2812dc,5,2,81,78.0
Taut-Apotheke,Pharmacy,Bruno-Taut-Straße 1,Treptow-Köpenick,Grünau,52.412505,13.572625,57c5c8a9498e18144e5f3d59,5,3,25,130.0
pier36eins,Non-Profit,Wassersportallee 2,Treptow-Köpenick,Grünau,52.41766871,13.58208417,51c715e6498e5d4dfb86db66,2,3,3,184.0
Gasthaus Müggelheim,German Restaurant,Alt-Müggelheim 22,Treptow-Köpenick,Müggelheim,52.41205079113347,13.663278666558215,4d15e005b15cb1f750e1aa21,5,2,31,233.0
Fitness und gesundheitsstudio detlef michel,Athletics & Sports,Müggelheimer Damm 244,Treptow-Köpenick,Müggelheim,52.41279972438296,13.662600385973368,52d95ae4498ed8f9b3946f6e,5,2,41,297.0
Down Town Garage & Motel,American Restaurant,Müggelheimer Damm 267,Treptow-Köpenick,Müggelheim,52.41332228168761,13.660835486942801,4d9b4ab2674ca143ad94cf43,2,2,1,220.0
Hotel Müggelsee,Hotel,Müggelheimer Damm 145,Treptow-Köpenick,Müggelheim,52.42607216,13.64011271,4bd74a55304fce72a05233ab,6,3,68,109.0
CAMPIXX,Bar,Großer Müggelsee,Treptow-Köpenick,Müggelheim,52.42618677304171,13.640213012695312,4d794363db7c54818a163ef2,6,2,16,223.0
Bistro Grillhaus,Doner Restaurant,Müggelheimer Damm 266 - 270,Treptow-Köpenick,Müggelheim,52.41267,13.660651,585427a545c3ed6f7116fee8,6,2,22,85.0
Rübezahl am Müggelsee,Beer Garden,Müggelheimer Damm 143,Treptow-Köpenick,Müggelheim,52.42686698882154,13.630090502745432,4adcda73f964a5205a4521e3,5,2,73,97.0
SC Aegir 1921 e.V.,Harbor / Marina,Krampenburger Weg 17,Treptow-Köpenick,Müggelheim,52.40911930428756,13.662585307109381,4bbf6257006dc9b60e7dfc3f,5,4,24,245.0
Müggelberge Downhill,Bike Trail,Straße zum Müggelturm,Treptow-Köpenick,Müggelheim,52.41583821767612,13.63333674810349,4e80665d6c2511f172020b79,6,1,33,247.0
Onpage.org Zoom Party,Street Art,20160221,Treptow-Köpenick,Müggelheim,52.425491,13.639669,5324d4b3498eb004b2bee1f0,5,3,40,171.0
Waldbistro,Food,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.424072,13.629356,4de7c24e887710a065bf29f2,6,1,7,223.0
CAMPIXX Fotostand,General Entertainment,20160221,Treptow-Köpenick,Müggelheim,52.426634,13.64135,4f59b4c3e4b0519c53b7836a,4,3,19,84.0
Müggelturm,Scenic Lookout,Am Müggelberg 1,Treptow-Köpenick,Müggelheim,52.41715098372223,13.625128269195557,4adcda7ff964a520e94721e3,5,3,95,95.0
Nachtheide,Bus Stop,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.42259435816893,13.631975104291017,512a4ac7e4b092e6f95e7e5a,5,2,77,254.0
Campixx Experten-Bier-Session,Beer Garden,20160221,Treptow-Köpenick,Müggelheim,52.425644,13.642654,4f5b692de4b07fef007357c7,6,1,74,186.0
Segel-Club Rohrwall e.V.,Sports Club,Sportpromenade 19,Treptow-Köpenick,Müggelheim,52.40002305031056,13.62980604171753,4e6499ba81301b9322e10750,6,3,12,9.0
SEO Campixx,Convention Center,Müggelheimer Damm 145,Treptow-Köpenick,Müggelheim,52.42600283249338,13.640403883599319,5142d07fe4b03f2d2673c2de,5,3,17,166.0
M3 Capixx,Temple,20160221,Treptow-Köpenick,Müggelheim,52.42624014530917,13.64075197073917,51bb6954498eb6b5cccc82d1,4,2,68,178.0
Campixx Raum Bremen,Meeting Room,20160221,Treptow-Köpenick,Müggelheim,52.42657470703125,13.639195442199707,4f5b51f9e4b00747da52dd42,6,4,35,162.0
Raum MV Campixx,Meeting Room,20160221,Treptow-Köpenick,Müggelheim,52.42634582519531,13.639256477355957,4f5a0ec8e4b08b52a6d824f5,5,3,91,100.0
Brunswick Bowling Center,Bowling Alley,Müggelheimer Damm 145,Treptow-Köpenick,Müggelheim,52.42567647367481,13.642144203186035,4e7dc04410817a7cbf6ace66,5,3,53,32.0
Café No. 1,Café,Gosener Damm 1,Treptow-Köpenick,Müggelheim,52.41054258365528,13.665124025955164,50e6d4fce4b01db8082a2ccd,5,2,89,120.0
SC Müggelheim e.V. Abt. Tennis,Tennis Stadium,Odernheimer Straße 48,Treptow-Köpenick,Müggelheim,52.41664330518037,13.670435601884448,4dc0182ff7b115b875d86994,6,4,11,12.0
Kirche Müggelheim,Church,Alt-Müggelheim,Treptow-Köpenick,Müggelheim,52.41464872635828,13.666843252933926,518f479ce4b056cded99f5a5,5,4,29,46.0
Ristorante Ciao,Italian Restaurant,Alt-Müggelheim 1,Treptow-Köpenick,Müggelheim,52.41309342536126,13.660746190175585,4ca221c219e4236ae6f56f89,5,4,22,153.0
Wechselzone BERLIN TRIATHLON XL,Racetrack,Müggelheimer Damm 145,Treptow-Köpenick,Müggelheim,52.42605859130933,13.640159991072544,4e4fb56c1f6eae4d251d1d84,3,1,2,282.0
Prinzengarten,Diner,Müggelheimer Damm 145,Treptow-Köpenick,Müggelheim,52.426684,13.641522,4e2fe3fd45ddcf0f5c86cdb2,5,3,55,39.0
Eisbahn Rübezahl,Skating Rink,Müggelheimer Damm 143,Treptow-Köpenick,Müggelheim,52.42662086106996,13.6295344032197,52bd49df11d2680f210ae5a6,5,1,13,270.0
Hüpfburgenland,Theme Park,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.415882,13.654311,5b41fd87a89b5a00244ee797,6,4,54,289.0
Spielplatz,Playground,Philipp-Jacob-Rauch Str.,Treptow-Köpenick,Müggelheim,52.415356,13.6500845,56e6dff6498e405306792eb9,5,4,41,106.0
Friseur Ingrid Klaß,Salon / Barbershop,Alt-Müggelheim 19,Treptow-Köpenick,Müggelheim,52.412526,13.6609806,4c821849d4e2370401096488,5,1,74,217.0
Teufelsseemoor,Other Great Outdoors,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.420115136087254,13.63105058670044,5364d67f498eba09bb08d99a,5,3,43,83.0
Captains Bar,Bar,20160221,Treptow-Köpenick,Müggelheim,52.42625700651333,13.640427431437638,4f5a4e6ee4b0a5eaefd147b2,5,2,68,89.0
Netto Marken-Discount,Supermarket,Müggelheimer Damm 233,Treptow-Köpenick,Müggelheim,52.4151082,13.65738093,4d0d02983905b1f793d8974b,5,4,35,64.0
Müggelheimer Heimatverein e.V,History Museum,"Alt-Müggelheim 21, 12559 Berlin",Treptow-Köpenick,Müggelheim,52.410617154340294,13.665927744403735,4f9bc1c5e4b0ad3855508a7a,5,1,52,293.0
Campixx Saal,Meeting Room,20160221,Treptow-Köpenick,Müggelheim,52.42625295238173,13.641772567283159,4f59f1f6e4b0aec4c6c03b46,5,1,70,294.0
Rübezahl,Bus Stop,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.416493982483416,13.654609537583847,512a4baee4b05be0b58dbdae,4,3,34,29.0
Teufelssee,Lake,Naturlehrpfad,Treptow-Köpenick,Müggelheim,52.420141723461484,13.629885669674712,518525ebabd83c2cf654b0a6,5,3,56,76.0
Großer Müggelberg,Mountain,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.416773176821486,13.642580034044967,50f1670de4b0942378a14bb1,5,1,25,263.0
Waldspielplatz Teufelssee,Playground,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.42267652006474,13.62919523274821,540993a5498e6218a1276b21,5,1,90,258.0
Bootsverleih Rübezahl,Boat Rental,Müggelheimer Damm 143,Treptow-Köpenick,Müggelheim,52.42709759620395,13.63036233289389,50180588e4b0a970a7bf0d6a,5,4,71,155.0
Sprint Müggelheim,Gas Station,Gosener Damm 15,Treptow-Köpenick,Müggelheim,52.4100244246548,13.66650938987732,5262824911d2b06b3add67b3,5,2,63,37.0
Sportplatz Odernheimer Str.,Soccer Field,Odernheimer Straße 42,Treptow-Köpenick,Müggelheim,52.41577003405837,13.66902724374945,4dce4723fa7664b7c6a39ff2,5,2,83,123.0
Bootssteg am Müggelsee,Pier,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.426854296962794,13.63028182339914,502fdb68e4b0a9acff319db0,5,4,93,22.0
Chausseehaus,Bus Stop,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.416493982483416,13.654609537583847,512a4b40e4b01bb75fc0943e,5,3,57,270.0
Müggelseeperle,Bus Stop,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.42176398227446,13.640985488891602,512a4c1ce4b01172eb7e4285,4,4,17,65.0
Salon Sandrett,Health & Beauty Service,Müggelheimer Damm 233/235,Treptow-Köpenick,Müggelheim,52.41504,13.658066,56eae8a0498e37117e57c7a0,5,4,77,71.0
Müggelberge,Forest,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.41728839916357,13.623561859130858,4ccc06a7aa25a35db0bb110f,5,1,51,110.0
Lehrkabinett & Waldschule Teufelssee,School,Müggelheimer Damm 144,Treptow-Köpenick,Müggelheim,52.420363775571474,13.63405466079712,4c935069fc9a224b3d4cf9f1,5,2,77,221.0
Müggelheimer Grundschule,Elementary School,Odernheimer Straße 28,Treptow-Köpenick,Müggelheim,52.414788679896304,13.667335510253906,4c9998bfeaa5a1439d3dc5e4,7,2,3,281.0
ALDI NORD,Supermarket,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.414062,13.656541,5b93ca1a51950e002c90aacf,5,2,72,181.0
BBQ Imbiss am Müggelsee,Beer Garden,Müggelheimer Damm 145,Treptow-Köpenick,Müggelheim,52.425725,13.642682,5ad363a3ad910e7bb2a67edf,4,4,7,160.0
Landschaftsschutzgebiet Köpenicker Bürgerheide,Park,Muggelheimer Damm 144-222,Treptow-Köpenick,Müggelheim,52.422642298462165,13.628998213082777,509a5c90e4b0cce9c2dea32e,5,2,96,265.0
Anlegestelle zum fleißigen Galeerensklaven. Kurzstreckentransgerausbildungszentrum des SC Rohrwall,Pier,Sportpromenade 19,Treptow-Köpenick,Müggelheim,52.39950848988111,13.630369498196938,4fd1cfd6e4b095af5b35b5b7,4,1,20,177.0
KSC,Harbor / Marina,Krampenburger Weg 31,Treptow-Köpenick,Müggelheim,52.40803300062759,13.663954758840118,4c824f0ad4e2370495c36588,5,3,55,105.0
Friedhof Müggelheim,Cemetery,Gosener Landstr. 1,Treptow-Köpenick,Müggelheim,52.406939,13.675268,4e81ab075c5c0669143a23fc,5,1,84,154.0
planen + bauen Dipl.Ing.F.Schwebler,Building,"Eppenbrunner Weg 6, 12559 Berlin",Treptow-Köpenick,Müggelheim,52.40849106803709,13.647977816934292,4f0db1e7e4b00ae6bb690be3,5,3,92,59.0
Musikschule Christian Merz,Music School,An Der Krummen Lake 29,Treptow-Köpenick,Müggelheim,52.41386795043945,13.671501159667969,52138a8f498ebbd398cdfe0d,5,2,24,292.0
Ludwigshöheweg,Bus Line,Müggelheimer Damm,Treptow-Köpenick,Müggelheim,52.416108150364884,13.658740256802254,512a4cade4b0ef7aa18cb8ef,5,2,57,228.0
Getränke Hoffmann,Liquor Store,Müggelheimer Damm 233-235,Treptow-Köpenick,Müggelheim,52.41518089182585,13.657504807374607,4c2ddb25987f20a19d0d4aaa,5,1,93,143.0
Kita Müggelstern,Child Care Service,Müggellandstraße,Treptow-Köpenick,Müggelheim,52.415466,13.658804,5b4d7ed5f1936e002c09fe8a,6,1,9,208.0
Villa Toscana,Italian Restaurant,Adlergestell 776,Treptow-Köpenick,Schmöckwitz,52.37603896628201,13.648759979138934,4e2f0cb9b0fbdc2b64fd5817,5,2,44,20.0
H Alt-Schmöckwitz,Tram Station,Alt-Schmöckwitz,Treptow-Köpenick,Schmöckwitz,52.37532408559151,13.649439811706543,5245d6f28bbd04ad040618ac,5,1,87,86.0
Barmenia Versicherung - Sybille Caesar,Insurance Office,Paul-Merker-Str. 4-5,Treptow-Köpenick,Schmöckwitz,52.375769,13.622097,55dca052498e0eab6aa7d1a4,4,2,9,91.0
Netto Filiale,Supermarket,Heinrich-Heine-Str. 52,Treptow-Köpenick,Schmöckwitz,52.3577631,13.6265853,4cb08cf7ef1b3704f0a13b00,5,1,11,224.0
Zeuthener See,Lake,Seestr.,Treptow-Köpenick,Schmöckwitz,52.35820202637043,13.637681007385254,4dd78dce45ddced8208947f8,5,3,58,287.0
Haus am See,Hotel,Adlergestell 774,Treptow-Köpenick,Schmöckwitz,52.376489021625346,13.647304839779794,544a8e6c498e5b1f7a9f1505,5,2,26,91.0
Spielewerkstatt Berlin,Gaming Cafe,Fliederweg 2a,Treptow-Köpenick,Schmöckwitz,52.379895614750524,13.616266250610352,4ef4bf8c4fc69ad418f95dd3,5,4,49,209.0
Maharadscha II,Indian Restaurant,Grünauer Straße 47,Treptow-Köpenick,Schmöckwitz,52.369344,13.626821,4c78f2bb81bca093daaafb14,5,2,81,300.0
Seddinsee,Lake,Seddinpromenade,Treptow-Köpenick,Schmöckwitz,52.38798959710671,13.685317039489746,4c138dc377cea59337f2ce60,6,1,9,41.0
Evis Kamincafe,German Restaurant,Schmöckwitzer Straße 96,Treptow-Köpenick,Schmöckwitz,52.37157247636471,13.623406175572347,4ffd70e5e4b00722418f2342,6,3,66,62.0
Fellini,Italian Restaurant,Bahnhofstraße 76,Treptow-Köpenick,Schmöckwitz,52.37390504745047,13.620123421896558,504a2192e4b063431b0f5fb5,5,3,81,10.0
Physiotherapie Anja Schulz,Medical Center,August-Bebel-Allee,Treptow-Köpenick,Schmöckwitz,52.37335196750899,13.61433351616932,500d9b0ae4b0c2a4e1437456,5,3,73,192.0
Spielplatz Eichwalde,Playground,Stubenrauchstraße 11,Treptow-Köpenick,Schmöckwitz,52.37510919570923,13.618159890174866,4cb07d5fc5e6a1cdb064d5f6,3,4,6,79.0
S Eichwalde,Light Rail Station,Heinrich-Heine-Allee,Treptow-Köpenick,Schmöckwitz,52.37191251963245,13.615111663509754,4bab7cfef964a52050ad3ae3,4,3,45,27.0
Teikyo Hotel,Hotel,Schmöckwitzer Damm 1G,Treptow-Köpenick,Schmöckwitz,52.36908996532679,13.651195393374367,5352cf20498e25b22ede9cf0,5,1,49,252.0
H Reifenwerk,Tram Station,Adlergestell,Treptow-Köpenick,Schmöckwitz,52.383117668998416,13.63823890686035,5245d1ed8bbd04ad040349cf,5,4,41,227.0
TOTAL Tankstelle,Gas Station,Adlergestell 625,Treptow-Köpenick,Schmöckwitz,52.387780062876814,13.63052487373352,4df51d7422718759f82577fd,5,4,91,283.0
Campingplatz Krossinsee,Campground,Wernsdorfer Str. 38,Treptow-Köpenick,Schmöckwitz,52.36893298683966,13.685925965835771,4c23385a13c00f4756a288de,5,1,8,235.0
H Adlergestell / Vetschauer Allee,Tram Station,Adlergestell,Treptow-Köpenick,Schmöckwitz,52.38637877714798,13.633818626403809,5245d1118bbd04ad0402d129,5,3,58,232.0
Lidl,Supermarket,August-Bebel-Allee 38-44,Treptow-Köpenick,Schmöckwitz,52.366623567530596,13.619222403078766,4fcf61123ac6d9ec99037097,4,3,57,96.0
Aral,Gas Station,Adlergestell 748,Treptow-Köpenick,Schmöckwitz,52.37875727,13.64435773,4d84ba5c8de9721ec7c33651,5,3,42,220.0
Balkonien Höffi,Scenic Lookout,Schulstraße,Treptow-Köpenick,Schmöckwitz,52.356719970701604,13.625581700000001,4e14bc3f88777cd5da36bbf7,5,3,76,265.0
H Lübbenauer Weg,Tram Station,Vetschauer Allee,Treptow-Köpenick,Schmöckwitz,52.391106301345005,13.634934425354004,5245cf828bbdb8bd3110897d,5,2,79,118.0
H Zum Seeblick,Tram Station,Adlergestell,Treptow-Köpenick,Schmöckwitz,52.37937168126619,13.644053936004639,5245d6508bbd04ad0405ba1b,5,1,33,248.0
Restaurant Santorini,Greek Restaurant,Bahnhofstraße 12,Treptow-Köpenick,Schmöckwitz,52.37373159256025,13.62066182897803,4c93d1b1f7cfa1cd97f6ad15,7,3,3,214.0
BK - Ihre Drogerie,Drugstore,Grünauer Str. 47,Treptow-Köpenick,Schmöckwitz,52.37267133379591,13.621464371681212,51f55dc3498e82a541b16ee0,5,3,1,71.0
Biomarkt,Grocery Store,"Банхофштрассе 89, 15732 Айхвальде",Treptow-Köpenick,Schmöckwitz,52.3725471496582,13.615632057189941,4f721d17e4b08d353e4c26bc,6,4,90,79.0
Pane & Vino,Italian Restaurant,Grünauer Straße,Treptow-Köpenick,Schmöckwitz,52.372813,13.621476,52dd660d498ed9a290cd7924,6,2,92,124.0
Pizza Europa express,Italian Restaurant,Bahnhofstraße 0,Treptow-Köpenick,Schmöckwitz,52.372469,13.615008,5092d8ede4b08367d856608c,6,1,9,291.0
Mayas,Mexican Restaurant,Grünauer Str. 51,Treptow-Köpenick,Schmöckwitz,52.3735,13.620806,54318539498ec4159f2e0a99,5,3,81,235.0
Corner Burger,Diner,Adlergestell,Treptow-Köpenick,Schmöckwitz,52.37815144624522,13.645070904259736,555e1818498e549e3f49c8f2,5,3,92,193.0
Mario's Eiscafe,Ice Cream Shop,Bahnhofstr. 75,Treptow-Köpenick,Schmöckwitz,52.37402499166457,13.620414405987608,4dada212f7b1e810c13381af,5,3,13,125.0
Bootshaus Rietz,Harbor / Marina,Adlergestell 786,Treptow-Köpenick,Schmöckwitz,52.35713550617587,13.642230499626507,4f9d39cfe4b008dde2514463,5,4,77,146.0
Restaurant Strandlust,German Restaurant,Seddinpromenade 3 A,Treptow-Köpenick,Schmöckwitz,52.37630658096029,13.657328133279583,4c5432f072cf0f47c93122d4,5,3,24,159.0
Eisdiele Winklers,Ice Cream Shop,Adlergestell 751,Treptow-Köpenick,Schmöckwitz,52.37880039108156,13.645090214235037,4f675d02e4b087553f7d47aa,5,4,70,291.0
Комната 5,Hookah Bar,Schmöckwitzer Damm 1G,Treptow-Köpenick,Schmöckwitz,52.3692,13.6509,5255090611d2635df968cf3e,5,1,53,205.0
Kaiser Pavilion,Chinese Restaurant,Seestraße 44,Treptow-Köpenick,Schmöckwitz,52.357157733760204,13.631318807601929,4e636f16a80951b318ebb479,5,2,56,135.0
Mutzenbacher Seeterasse,Austrian Restaurant,Wernsdorfer Str.,Treptow-Köpenick,Schmöckwitz,52.368593,13.685497,5d2b27f575e1ab0023033c2f,5,1,52,258.0
Wassersportzentrum der HU,Harbor / Marina,Alt-Schmöckwitz 8,Treptow-Köpenick,Schmöckwitz,52.373572121635306,13.648960488338858,4fc114fce4b07c20e9a6a1b8,5,3,77,301.0
Gasthaus am Krossinsee,Restaurant,Wernsdorfer Str. 38,Treptow-Köpenick,Schmöckwitz,52.36857335713912,13.685634147491042,4dce5eed7d8b975f18cc45a2,5,4,24,218.0
Wassersport-Verein 1921 e.V.,Sports Club,Rohrwallallee 87-99,Treptow-Köpenick,Schmöckwitz,52.38663415496451,13.640175461769104,5776ac24498e6337fa3f6c98,5,3,25,96.0
Seeblick,Bathing Area,Godbersenstrasse 26,Treptow-Köpenick,Schmöckwitz,52.37796713273685,13.645420104680216,567fde54498ed30f1dc9dacd,6,2,18,48.0
H Schappachstraße,Tram Station,Vetschauer Allee,Treptow-Köpenick,Schmöckwitz,52.39495604393214,13.631415367126463,5245cebf8bbdb8bd31101677,5,2,99,252.0
Bade Wiese Eichwalde,Beach,Lindenstraße 6,Treptow-Köpenick,Schmöckwitz,52.37027389511216,13.643056154251099,4df60fb6e4cda09e6dab4e5f,4,3,37,158.0
Eichwalde,Other Great Outdoors,Schmöckwitzer Str.,Treptow-Köpenick,Schmöckwitz,52.371544015914715,13.623349879754748,4c6feee49662ef3ba141ebbe,5,2,60,209.0
chez höffi,Bar,Schulstraße 10,Treptow-Köpenick,Schmöckwitz,52.35682768801842,13.625925227240023,4d4c76169bbb721e441b93a0,6,3,32,234.0
Schmöckwitzer Brücke,Bridge,Wernsdorfer Str.,Treptow-Köpenick,Schmöckwitz,52.37481676177145,13.65316947470566,4fde05f7e4b09473e2148aef,5,2,49,184.0
Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,Supermarket,Zeuthener Str. 66-67,Treptow-Köpenick,Schmöckwitz,52.37588473,13.64241523,4c6fb8bab3ce224ba99171c6,4,3,54,286.0
Radeland-Halle,Athletics & Sports,Stubenrauchstr. 17a,Treptow-Köpenick,Schmöckwitz,52.37565268486906,13.620305997485465,56cb5cd5498e4bcc8b679125,6,3,40,245.0
My Good Vibrations - fitness lounge,Gym,Grünauer Strasse 47,Treptow-Köpenick,Schmöckwitz,52.372667354860546,13.621379654005079,501fef10e4b0a0a801792dac,5,2,80,178.0
ESV Schmöckwitz,Harbor / Marina,Imkerweg 26,Treptow-Köpenick,Schmöckwitz,52.38145863605459,13.640944939481157,4c46df7c89a6c9b6ed599888,5,3,57,155.0
H Intercamping,Bus Stop,Wernsdorfer Straße,Treptow-Köpenick,Schmöckwitz,52.370758,13.682882,57f7badb498e23e3c9f66917,6,3,21,73.0
Chinesischer Garten,Garden,Seestr. 79a,Treptow-Köpenick,Schmöckwitz,52.35714378137059,13.632145693400116,4e2c1ed7d164223a6988972a,5,2,24,79.0
Krossinsee,Lake,Niederlehmer Str.,Treptow-Köpenick,Schmöckwitz,52.36252390676724,13.671841621398926,4e185ba014957dc705d61e58,5,3,72,35.0
Fährstation Am Seeblick | F21,Boat or Ferry,Windwallstr. 1,Treptow-Köpenick,Schmöckwitz,52.38213536030121,13.644214868545532,4bd43c7041b9ef3b099b01e6,5,3,96,277.0
Gymnasium Eichwalde,High School,Humboldt-Straße,Treptow-Köpenick,Schmöckwitz,52.373757,13.61861,57ecd42b498e3037fffee71b,5,2,85,276.0
Teikyo Universität,College Academic Building,Schmöckwitzer Damm 1G,Treptow-Köpenick,Schmöckwitz,52.369088228438336,13.65126371383667,50044139e4b073e5a2fa08ec,4,2,64,198.0
Bäckerei Peter Schneider,Bakery,Bahnhofstraße 88,Treptow-Köpenick,Schmöckwitz,52.372475,13.615711,5c612cb292e7a9002c4c75e3,5,2,23,224.0
Wasserwerk Eichwalde,Factory,Schmöckwitzer Straße 37,Treptow-Köpenick,Schmöckwitz,52.375805,13.635709,51c57594498e8a3a621a755b,5,2,97,158.0
Dr. Thomas Kollowa Tierarzt,Veterinarian,Stubenrauchstraße 86,Treptow-Köpenick,Schmöckwitz,52.375162,13.61747,5c762030a2a6ce002cc226bb,5,2,57,269.0
Eichwalder Rosenfest,Other Nightlife,Bahnhofstraße,Treptow-Köpenick,Schmöckwitz,52.37249572193653,13.616918862771197,4fd25d83e4b0d87d35c61982,5,1,98,248.0
boat4all,Boat Rental,Wernsdorfer Str. 38,Treptow-Köpenick,Schmöckwitz,52.37013631,13.68420593,53948c1e498e2660781bcc9b,5,2,67,117.0
Bäckerei Schneider,Bakery,Schmöchwitzer Str.,Treptow-Köpenick,Schmöckwitz,52.372447,13.626622,5a2cde8e4420d862a95a6f87,4,1,76,261.0
Teikyo Beach,Beach,Scmöckwitz,Treptow-Köpenick,Schmöckwitz,52.369500179429,13.651154960108396,5033a34fe4b0717d1334a74f,6,2,5,231.0
Netto Marken-Discount,Supermarket,Schmöckwitzer Straße 25,Treptow-Köpenick,Schmöckwitz,52.37222,13.6259,53bac16a498ebfb1adf8008d,5,1,37,115.0
Dr. D. Runke,Doctor's Office,Adlergestell,Treptow-Köpenick,Schmöckwitz,52.37795,13.645157,516bd12de4b0c356f36c7e93,6,3,39,154.0
Villa Elisabeth,General College & University,Uhlandallee,Treptow-Köpenick,Schmöckwitz,52.37547613267692,13.624886259584542,516261dae4b07870e3ebadee,6,1,40,259.0
Bootshaus Krampenblick,Harbor / Marina,Weiselpfad 20,Treptow-Köpenick,Schmöckwitz,52.37939,13.64873,57b6d281498eed4f67b5b748,5,4,94,220.0
Café schulz,Café,Havellandstraße 20,Treptow-Köpenick,Schmöckwitz,52.36643,13.640453,5b5dc3c2b5cb76002c5bf685,5,2,80,164.0
EDEKA Reiche,Supermarket,Bahnhofstraße 83,Treptow-Köpenick,Schmöckwitz,52.37319083,13.61735814,5872595ed4ab7350e1a1e774,5,2,40,42.0
