Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
Food Basics,Supermarket,1735 Kipling Ave,Etobicoke,Kingsview Village and Richview,43.693738309210296,-79.55710530286524,4bcccdc0937ca5935bcbab92,6,3,21,261.0
Skcookks,Restaurant,24 Ronson Dr,Etobicoke,Kingsview Village and Richview,43.6999377,-79.5639914,5afa9031d69ed0002c2f6bff,5,3,32,224.0
Westway Smoke & Convenience,Convenience Store,1735 Kipling Ave.,Etobicoke,Kingsview Village and Richview,43.69307323721527,-79.55707669258118,4ee2b2e99adf3982fdcbbac0,5,4,74,261.0
Fitness 365,Gym,"40 Ronson Drive, Unit 2",Etobicoke,Kingsview Village and Richview,43.6984228592084,-79.56421141496305,4b462be3f964a520ec1826e3,5,1,98,227.0
Pizza Pizza,Pizza Place,1735 Kipling Avenue,Etobicoke,Kingsview Village and Richview,43.69321312231725,-79.55729000271057,4ba2faf2f964a520162638e3,5,3,54,189.0
Public Storage,Storage Facility,2 Greensboro Dr,Etobicoke,Kingsview Village and Richview,43.703172377063915,-79.5612355321656,4d6920ec342b8cfa9e40c42c,5,3,36,60.0
TD Canada Trust,Bank,1735 Kipling Ave,Etobicoke,Kingsview Village and Richview,43.6939219,-79.5574106,4d6d1a3bcf7e41bdcec28285,5,1,45,221.0
Simbad Rug Cleaning Company Ltd,Carpet Store,24 Ronson Dr,Etobicoke,Kingsview Village and Richview,43.700489,-79.564208,553910e4498e67b8850fc753,5,3,81,20.0
Diamant Motors,Automotive Shop,1870 Kipling Avenue,Etobicoke,Kingsview Village and Richview,43.70213175256202,-79.56296682357788,526ad5c311d2c0a45abeeae1,5,2,43,5.0
Axiom Real-Time Metrics,Office,50 Ronson Drive,Etobicoke,Kingsview Village and Richview,43.69880205189678,-79.56551602831975,50fef17ee4b01dd484e169fe,6,3,20,42.0
Derry Tools Limited,Factory,25 Shaft Road,Etobicoke,Kingsview Village and Richview,43.701366,-79.564255,5b226a76ea1e44002c03e3c7,5,2,76,16.0
The Beer Store,Beer Store,1735 Kipling Ave,Etobicoke,Kingsview Village and Richview,43.6933138,-79.5572835,4c8aa09c770fb60c894dd4c3,6,3,28,241.0
TD Canada Trust,Bank,Dixon Road,Etobicoke,Kingsview Village and Richview,43.69527,-79.554994,4c814a40d92ea0936f903f72,5,2,44,123.0
Sondhi Dry Cleaners,Dry Cleaner,1735 Kipling Ave,Etobicoke,Kingsview Village and Richview,43.69377706494802,-79.56112598054123,53bc3cfe498eef5da2c5fde8,5,3,34,278.0
EVP Canada - Elite Volleyball Player,Volleyball Court,3091 Ninth Line,Etobicoke,Kingsview Village and Richview,43.695591432021416,-79.5630247022328,52d721dc11d2518667bbb4b4,5,3,77,105.0
Nature's Source,Food & Drink Shop,40 Ronson Dr. #2,Etobicoke,Kingsview Village and Richview,43.69876125240024,-79.56450084862317,50195f63e4b0d57076a32aa7,5,2,84,187.0
Royal York Subway Station,Metro Station,3012 Bloor St. W.,Etobicoke,The Kingsway,43.648119362241424,-79.51138052162548,4aece5cef964a52016cc21e3,5,2,26,270.0
Shoppers Drug Mart,Pharmacy,3010 Bloor St W,Etobicoke,The Kingsway,43.647623,-79.51086,4b6dd0a0f964a52079922ce3,5,3,42,290.0
HSBC,Bank,3014 Bloor Street West,Etobicoke,The Kingsway,43.647557,-79.51157600183713,4bb77ae37421a5936d81c040,5,4,86,107.0
Rogers,Mobile Phone Shop,3015 Bloor Street West,Etobicoke,The Kingsway,43.64708,-79.51155,4b0331f5f964a520654d22e3,5,3,31,293.0
Hakim Optical,Optical Shop,3009 Bloor St. W.,Etobicoke,The Kingsway,43.64734579,-79.51093907,4e45668362e148603b63ed55,5,2,54,27.0
Fido,Mobile Phone Shop,3015 Bloor St West,Etobicoke,The Kingsway,43.64708,-79.51155,584838c2d7b473474b11b8a6,5,2,44,150.0
Fresh-up Cleaners,Laundry Service,3024 Bloor St. W,Etobicoke,The Kingsway,43.64635725711894,-79.51179472784654,4ef0c90f0aaf9ae28390048e,5,3,58,271.0
TTC Stop 579,Bus Stop,Bloor Street West,Etobicoke,The Kingsway,43.647125,-79.51149,5c0f8866a5a315002cb90f08,4,3,30,55.0
Kingsway Fish & Chips,Seafood Restaurant,3060 Bloor St W,Etobicoke,The Kingsway,43.647074,-79.513291,4b846845f964a520ad3331e3,6,1,8,180.0
CIBC,Bank,2990 Bloor St. W.,Etobicoke,The Kingsway,43.64789,-79.510029,4b881fb0f964a5206de131e3,5,1,51,286.0
Royal York Subway Station Kiss and Ride,Metro Station,3012 bloor st west,Etobicoke,The Kingsway,43.647764795418645,-79.51134632243466,4c607a6a90b2c9b613e33c22,5,2,40,249.0
Second Cup,Café,3008A Bloor Street West,Etobicoke,The Kingsway,43.647737830740084,-79.51077342607482,4e627664a80951b31884cc6b,5,2,86,149.0
Tim Hortons,Coffee Shop,3071 Bloor St West,Etobicoke,The Kingsway,43.6466778,-79.5137003,4be6b46ebcef2d7fa55e05e5,5,2,84,188.0
Young’s Produce,Grocery Store,3008 Bloor St W,Etobicoke,The Kingsway,43.647599,-79.511013,5dab7631e370da0008356092,5,3,2,66.0
Our Lady of Sorrows Catholic Church,Church,3055 Bloor Street West,Etobicoke,The Kingsway,43.647042628367274,-79.51252693141757,4ba14f6cf964a5205eab37e3,5,2,71,129.0
National Taekwondo Canada,Athletics & Sports,3016 Bloor Street West,Etobicoke,The Kingsway,43.64740709348816,-79.51139390849592,506cd745e4b0afc493a30dd2,5,1,62,154.0
Sempre Pizza Pasta,Pizza Place,3038 Bloor Street West,Etobicoke,The Kingsway,43.647176739342015,-79.51248511978591,4b833b88f964a52085fe30e3,5,3,61,203.0
Perfect Nail Spa,Spa,3050 Bloor St. W.,Etobicoke,The Kingsway,43.647104,-79.512789,4c0bdd25bbc676b029254cd5,5,2,99,126.0
Royal Luxe Nail Bar,Nail Salon,1A Willingdon Blvd,Etobicoke,The Kingsway,43.647993,-79.510028,5d68436eca17630008326542,5,3,78,153.0
Magic Spot,Burger Joint,2973 Bloor St W,Etobicoke,The Kingsway,43.64783593140486,-79.50914074789482,4b7ec80ef964a520dffe2fe3,5,4,90,277.0
Hong Kong Gardens,Chinese Restaurant,2993 Bloor St. W,Etobicoke,The Kingsway,43.647513339956674,-79.50987846601693,4bd38cd8caff95213d3ed5f0,5,2,89,82.0
Merlot,French Restaurant,2996 Bloor Street West,Etobicoke,The Kingsway,43.647685147998615,-79.51040103221865,4bdb69923904a593654e4a9e,6,1,12,168.0
White House Meats,Butcher,2978 bloor st,Etobicoke,The Kingsway,43.64781815295376,-79.50952156467476,4c096ee4ffb8c9b640e96961,5,2,52,254.0
Sunnyland Produce,Farmers Market,2974 Bloor Street West,Etobicoke,The Kingsway,43.647679850791675,-79.50980159507641,4d9b2b343f78548162cdd9d1,5,3,77,104.0
The Kingsway Theatre,Indie Movie Theater,3030 Bloor St W,Etobicoke,The Kingsway,43.647163758673194,-79.51223242079968,4bb7e2d498c7ef3b28883002,4,1,32,268.0
The Crooked Cue on Bloor,Pool Hall,3056 Bloor St W,Etobicoke,The Kingsway,43.64724572225553,-79.5130884597282,4ad8ef7df964a520291621e3,5,3,19,211.0
Royal York Dental,Dentist's Office,3034  Bloor St. W,Etobicoke,The Kingsway,43.647189705054366,-79.51236026448701,4b17d2a9f964a5208ac823e3,5,2,98,57.0
Vibo,Italian Restaurant,2995 bloor st west,Etobicoke,The Kingsway,43.64741175098659,-79.51008162456107,4ba55cedf964a52051ff38e3,5,3,30,218.0
Just Greek,Greek Restaurant,3004 Bloor Street West,Etobicoke,The Kingsway,43.64767648165556,-79.51053321211081,4af49c25f964a52050f421e3,5,2,61,33.0
Hot Oven,Bakery,2974 Bloor St.W.,Etobicoke,The Kingsway,43.6478909960557,-79.50935274562029,4bc6291eb387d13aa667c1e8,5,2,68,189.0
Sushi 2 Go,Sushi Restaurant,2976 Bloor Street West,Etobicoke,The Kingsway,43.64787495176972,-79.50942661949566,4aee0654f964a5206ad121e3,5,1,51,241.0
Dina Alonzi,Bridal Shop,3020 Bloor Street west,Etobicoke,The Kingsway,43.64740233868378,-79.51210220451256,50c12d0de4b065b6f0d6dc41,5,3,97,58.0
Ottimo Ristorante & Pizzeria,Pizza Place,3075 Bloor Street West,Etobicoke,The Kingsway,43.646844,-79.51383795,4b957ff7f964a52008a634e3,5,4,63,294.0
Privé Hair Gallery,Salon / Barbershop,3072 Bloor St W,Etobicoke,The Kingsway,43.646915,-79.513993,5d989ae90c39cf0007dd2d9a,5,2,69,23.0
Casa Barcelona,Wine Bar,2980 Bloor St. W.,Etobicoke,The Kingsway,43.647847351721275,-79.5095646054262,4ad4c05cf964a520def520e3,5,3,26,223.0
Azarias,Tapas Restaurant,3058 Bloor Street West,Etobicoke,The Kingsway,43.64713718897401,-79.51319627029353,51b3b2b5498e6d774e4c80f2,5,4,70,123.0
The Business: Men's Grooming Spa,Spa,2982 Bloor Street West,Etobicoke,The Kingsway,43.647829,-79.509734,5488f05d498e780120e52e4e,5,4,32,150.0
Bank of Montreal,Bank,3022 Bloor St. W,Etobicoke,The Kingsway,43.64739133719077,-79.51199396026547,4e3985d681dc123313658dad,5,2,35,51.0
Hand & Stone,Massage Studio,3008 Bloor St W,Etobicoke,The Kingsway,43.6476876,-79.51065729999999,57b26747498e53d1a6bd1647,5,3,17,181.0
Kaos Music Centre,Music Store,3052 Bloor Street,Etobicoke,The Kingsway,43.647004682272105,-79.51314542120241,4c1804d04ff90f47f1cd0d49,5,3,20,4.0
Creme de la Creme,Breakfast Spot,2991 Bloor St W,Etobicoke,The Kingsway,43.64775285940716,-79.50990378136584,4b114971f964a520c17923e3,5,3,47,179.0
La Veranda Osteria,Italian Restaurant,946 Royal York Rd.,Etobicoke,The Kingsway,43.64763812741427,-79.5114418356262,4e39847881dc123313658c5d,5,2,62,13.0
Running Room,Sporting Goods Shop,3065 Bloor St W,Etobicoke,The Kingsway,43.646698,-79.513334,4dfbb744fa7677bb57945d2e,5,2,92,79.0
Royal Lepage Kingsway,Office,3031 Bloor st west,Etobicoke,The Kingsway,43.64707095253276,-79.51147626878002,4dfa835caeb785aedbf2033a,6,2,58,121.0
Thrifty Car Rental,Rental Car Location,3005 Bloor Street,Etobicoke,The Kingsway,43.6471313008958,-79.5116400718689,4ec72b14e5e8f7bb87ef016f,5,2,73,130.0
Embu Hair,Salon / Barbershop,3018 Bloor St. W,Etobicoke,The Kingsway,43.647379730216116,-79.5120906829834,5012b3c2e4b06b8dcb79853c,5,1,43,36.0
Excalibur Comics,Bookstore,"3030 Bloor St W, 2nd Floor",Etobicoke,The Kingsway,43.64718317288105,-79.51228888626915,522b8264498ea8137aa950f7,5,3,12,16.0
Streamlife,Office,"3044 Bloor Street West, Unit 166",Etobicoke,The Kingsway,43.647239988849876,-79.51256275177002,4e25b6653151b89584d4ce2e,5,3,46,156.0
TD Canada Trust,Bank,2972 Bloor St West,Etobicoke,The Kingsway,43.64807455051582,-79.50916640460491,4c3c9c867d002d7fe1aaae18,6,3,6,152.0
Romi's Pizza,Italian Restaurant,Bloor Street W,Etobicoke,The Kingsway,43.647062,-79.513143,4c0e76207189c9282684d8b6,5,3,52,183.0
Wonderful Nail Spa,Nail Salon,Bloor St West,Etobicoke,The Kingsway,43.648073,-79.508795,51882bec498e6e45594bac4f,4,3,100,277.0
Toronto Public Library (Brentwood Branch),Library,36 Brentwood Rd N,Etobicoke,The Kingsway,43.647421151500936,-79.51421205216072,50943ff6e4b0a40e1bac5e6c,5,1,60,185.0
Chutneys Fine Indian Cuisine,Indian Restaurant,3077 Bloor Street,Etobicoke,The Kingsway,43.64686,-79.514037,4af1c64ff964a5200ae321e3,6,3,30,52.0
Table 21 Kitchen & Wine Bar,Lounge,2956 Bloor St W,Etobicoke,The Kingsway,43.64816359999999,-79.5084493,587e608fcc05d15ae45d0352,6,1,18,186.0
Souvlaki Hut,Souvlaki Shop,3080 Bloor St w,Etobicoke,The Kingsway,43.646953,-79.514198,55ff3d17498eecd4169288c9,5,2,37,165.0
Subway,Sandwich Place,2985 Bloor Street West,Etobicoke,The Kingsway,43.64755717928641,-79.50952935489107,51a8e3ea498eb630206adf4e,5,2,86,214.0
Bake Sale,Dessert Shop,3076 Bloor St,Etobicoke,The Kingsway,43.646826935107924,-79.51406576419686,4b5b4c97f964a520baf228e3,5,3,36,119.0
Toronto Kayak & Canoe Adventures,Sporting Goods Shop,39 Boustead Avenue,Etobicoke,The Kingsway,43.64755062687798,-79.51099857809872,4ad4c064f964a5208ef820e3,4,1,21,51.0
Rico Of Italy,Salon / Barbershop,2989 Bloor Street West,Etobicoke,The Kingsway,43.64757011621866,-79.50989493835291,4d84f2f0f9f3a1cd1c06c164,5,2,50,269.0
Starbucks,Coffee Shop,3079-3081 Bloor St W,Etobicoke,The Kingsway,43.646597,-79.513914,4b87eb6ff964a520e8d231e3,5,3,75,119.0
Bill Miles For Men,Men's Store,2966 Bloor St W,Etobicoke,The Kingsway,43.648005,-79.508748,5728152a498ec95d46cdfc65,4,2,62,5.0
Momiji Sushi Bar & Grill,Sushi Restaurant,2955 Bloor St. W.,Etobicoke,The Kingsway,43.647843041892976,-79.50853435479806,4b11a52ef964a5204b8123e3,5,1,59,24.0
Royal LePage Real Estate Services Ltd.,Office,3031 Bloor St. W,Etobicoke,The Kingsway,43.64705032421167,-79.51225594245747,4e4ead97ae6051db8dc10248,5,3,75,122.0
Cigar Studio,Smoke Shop,4 Willingdon Blvd,Etobicoke,The Kingsway,43.647866,-79.510065,4b5de01bf964a520767129e3,5,1,78,60.0
Henry VIII Ale House,Pub,3078 Bloor St W,Etobicoke,The Kingsway,43.64681818625684,-79.51418864294682,4b8321f2f964a52098f930e3,5,1,100,151.0
Rdc Rentals,Office,202a 3077 Bloor Street,Etobicoke,The Kingsway,43.646634,-79.513881,4f4d0140e4b03af9603aefc9,4,3,42,146.0
KNSS Consulting Group Inc.,Office,2969 Bloor Street West,Etobicoke,The Kingsway,43.64762,-79.508845,4e9f073829c244b4ef5857ac,5,2,48,93.0
Julia's,Residential Building (Apartment / Condo),810 Royal York Rd,Etobicoke,The Kingsway,43.64769785,-79.51157236666667,4dfd1cba52b18923030eacac,5,3,79,246.0
Fido,Mobile Phone Shop,3072 Bloor St W,Etobicoke,The Kingsway,43.647159,-79.511632,575c3c27498efd765312cea4,5,1,47,278.0
Kingsway Boxing Club,Gym,3005 Bloor Street W,Etobicoke,The Kingsway,43.64760164262982,-79.51048244972779,4f97dba5e4b0ed1112fbea17,5,4,22,9.0
Kingsway Opticians,Miscellaneous Shop,3000 Bloor Street West,Etobicoke,The Kingsway,43.647747,-79.510384,515b174ae4b05395d7a0b3ec,5,2,75,113.0
Monk's Kettle,Gastropub,3073 Bloor St. W.,Etobicoke,The Kingsway,43.64680589371333,-79.51377460749337,4e569dfd1495eb38e20ac5c5,5,3,45,10.0
Fired up ceramics,Arts & Crafts Store,8 & 10 Brentwood Road North,Etobicoke,The Kingsway,43.64717336509906,-79.51397998597571,4bc90529fb84c9b619591a3e,5,3,54,8.0
Herbal Living Plus,Health Food Store,3066 Bloor Street West,Etobicoke,The Kingsway,43.647219115894686,-79.51388115633483,5107f8c0e4b01de2bcc284c6,4,2,80,63.0
Dr Ho,Doctor's Office,2983 Bloor St West,Etobicoke,The Kingsway,43.647778,-79.509488,5187ebb1498e350d30418573,5,2,54,212.0
Bliss Yoga Studio,Yoga Studio,2992 Bloor St W,Etobicoke,The Kingsway,43.647888175281444,-79.51048794047048,4f1506a0e4b0d85e55bcb49e,5,2,84,20.0
Dr. Chu Dentist,Dentist's Office,Bloor street west,Etobicoke,The Kingsway,43.64779614537316,-79.5107460050049,4c825bc5dc018cfac91fce6c,5,3,76,121.0
National Taekwon Do,Martial Arts Dojo,3016 bloor street west,Etobicoke,The Kingsway,43.647622,-79.510026,4d3df2de6b3d236afd2c6e64,3,3,9,109.0
Crawford Custom Jewellers,Jewelry Store,"3072 Bloor Street West, Etobicoke",Etobicoke,The Kingsway,43.6469449782313,-79.51402187347412,4e70d234091a737af3f9b27a,5,3,88,177.0
Zen Nails and spa,Nail Salon,1A Willington Blvd,Etobicoke,The Kingsway,43.648056819583374,-79.51012555074486,4cc471ed42d1b60cfea91d13,5,2,51,175.0
sushi to go,Sushi Restaurant,2926 Bloor st w,Etobicoke,The Kingsway,43.64772152458172,-79.50953803707509,4cf15d666c29236af33765a2,5,2,80,176.0
Parama Lithuanian Credit Union,Bank,"2975 Bloor Street West, Etobicoke, ON.",Etobicoke,The Kingsway,43.64767384058194,-79.5092854599438,4b6dad42f964a5206d852ce3,5,3,82,155.0
The Emerald Inn,Pub,3073 Bloor St West,Etobicoke,The Kingsway,43.646825,-79.5137732,4af3594df964a520cdec21e3,5,3,33,21.0
Dental Health Centre In The Kingsway,Dentist's Office,3101 Bloor St. West,Etobicoke,The Kingsway,43.64693078142086,-79.51341994993001,4e15abd5d164535f061d3f54,5,3,96,239.0
On The Rocks,Lounge,2956 Bloor St. W,Etobicoke,The Kingsway,43.6481443028815,-79.50845085224402,4be1d2f240c0ef3ba75abed6,6,2,19,151.0
Arthur Murray Dance Studio,Dance Studio,3054 Bloor St W,Etobicoke,The Kingsway,43.647114,-79.513073,4d88fe86033fcbffc6ad5a2c,5,1,92,116.0
Real Property Management Service,Miscellaneous Shop,3048A Bloor Street West,Etobicoke,The Kingsway,43.64721281,-79.51290188,4fa7c6dfe4b0d6f4be53c26a,5,3,33,124.0
Caffé Demetre,Dessert Shop,2962 Bloor St W,Etobicoke,The Kingsway,43.64808798157569,-79.50854813200596,4b21fb45f964a520c74224e3,5,4,77,176.0
TTC Stop #2490/1,Bus Stop,Finch Ave. E at Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79879816893079,-79.30580165112973,4f3d9c65e4b0d0c630bb7672,5,3,19,101.0
Suvaiyakam,Indian Restaurant,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.799112771872444,-79.30634643942196,4d39baa4fa736ea8d0570f8a,5,4,93,166.0
Birchwood Plaza,Shopping Mall,2950 Birchmount Rd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79959954028954,-79.30622537563188,53727af4498edd7aed7a72eb,6,2,5,12.0
Mainsha Caribbean Restaurant,Caribbean Restaurant,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79975064064671,-79.30653999704403,4f597e871081331ae157e028,6,3,5,111.0
McDonald's,Fast Food Restaurant,2900 Warden Ave,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79824882031983,-79.31816666829309,4bcddc73937ca5936e70ad92,5,1,71,268.0
The Friendly Thai,Thai Restaurant,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.799114,-79.30597,4c3a09a21e06d13adc957a3e,5,3,80,218.0
Happy Tummy Filipino Cuisine,Filipino Restaurant,2950 Birchmount Rd #1-2,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.799487,-79.306573,59ecf8296eda025b69e964c6,5,2,90,290.0
Eglinton Medical Laboratory,Medical Center,4040 Finch Avenue East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.799134251750765,-79.30579064527286,4da5e12ccda1c55f755fe82a,6,4,9,109.0
Buddy Cafe,Chinese Restaurant,"2950 Birchmount, Unit 12",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79915574729918,-79.30628040464683,52921e1911d20de918efdb0a,4,3,10,69.0
Divine Wok Restaurant,Chinese Restaurant,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79910182815161,-79.3064832687378,4b2677d0f964a520f37b24e3,6,2,86,14.0
Saigon King Vietnamese Restaurant 旺盛越泰美食,Vietnamese Restaurant,"2950 Birchmount Rd, Scarborough, ON M1W 2S4",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79924895947826,-79.30656909942627,4f8cade2e4b0af04c3927940,5,2,46,123.0
Long Gui Bbq House,BBQ Joint,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.799723,-79.306535,5e2caa9869074d0008be5874,5,1,41,135.0
75/85 Silver Springs Blvd,Residential Building (Apartment / Condo),75/85 Silver Springs Blvd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800152,-79.303751,59a86ad03c858d09e3c4d322,5,4,90,64.0
Mia Spa,Spa,2950 Birchmount,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.7998,-79.30695,522deb22abdf65cfbab70684,5,2,89,173.0
Bentley,Luggage Store,2900 Warden Avenue,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79923,-79.30455,4ddd22e8bd410c18fca8b8bf,5,3,31,179.0
Nail Avenue,Nail Salon,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.799812,-79.30641,596bd315dec1d62dd2b762f9,5,4,93,289.0
DA Jewellers,Jewelry Store,Bridlewood Mall,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.798279209768765,-79.30465153206853,50d34a84e4b03bc1e74c1b7f,4,1,3,225.0
25 Silver Springs Blvd,Building,25 Silver Springs Blvd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.802593,-79.301162,4bf059c62fcea59349f5c493,5,2,40,18.0
Super Star Conveniences,Convenience Store,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79964388914257,-79.30691242218016,4bccc91d0687ef3b24e4dfcc,6,3,49,163.0
"2821 Birchmount, Rm 114 Youth Club",Club House,2821 Birchmount,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79856491088867,-79.30561828613281,5533f45e498e09dc326945f2,5,3,4,178.0
Listen Up Canada,Medical Center,3850 Finch Avenue East Suite 302,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79883388959175,-79.30667110971991,51140221e4b0d61d70b69292,5,1,36,147.0
L'Amoreaux Scarborough Winter Tennis Club,Tennis Court,300 Silver Springs Blvd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80324380953259,-79.30849804694222,5244ada011d2dba3446305db,5,2,61,276.0
Jade BBQ House,BBQ Joint,2950 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79979895464729,-79.30658306364906,4db33f4c43a1369cb59f391c,5,2,58,53.0
L'Amoreaux Park (South),Park,60 Silver Springs Blvd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.8051571443919,-79.30729866027832,4c3a08de0a71c9b6887b43c9,5,4,92,143.0
Birchwood Dental,Dentist's Office,"2950 Birchmount Road, #7",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79972,-79.30661,4cd40b66536654817e652aed,5,2,32,65.0
Woodlands On The Park men's exercise room,Gym,25 Silver Springs Blvd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800436,-79.305452,4fb192f8e4b0119ccdb0e4bb,5,2,83,243.0
TTC Stop # 2494/2495,Bus Stop,Finch,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79729996925458,-79.31336236797343,50ea0522e4b0dfcb1cc94537,5,1,68,136.0
Delicious Shawarma And Falafel,Shawarma Place,"10-2950 Birchmount Rd, Scarborough, ON M1W 3G5, Canada",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800068,-79.30681,5d661266ce56aa0008f061cf,5,3,30,44.0
cakehouse bakery,Bakery,2950 Birchmount Road,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.798578219179284,-79.30469555602554,52ad0a6e11d20d4d23c4ecfc,5,2,71,58.0
Woodlands On The Park indoor swimming pool,Pool,45 Silver Springs Blvd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80053180420627,-79.30526236261711,4fb190e1e4b0e2e8bbde1dc9,5,3,42,139.0
Woodlands On The Park women's exercise room,Gym,45 Silver Spring Blvd,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800487,-79.305408,4fb191fbe4b008e1d713d674,5,2,59,198.0
Highland Heights Park,Park,30 Glendower Circuit,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.795668924812794,-79.30039211604358,4e63ec44e4cdf1e2bff1a0df,5,3,4,169.0
St. Aidan Roman Catholic Church,Church,3501 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79712447852856,-79.31097426016375,4bd23514caff9521a35cd2f0,5,1,33,112.0
St. Aidan Catholic School,Elementary School,3521 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79718756024427,-79.30959859426696,4fe31b28e4b06e75a6871c1f,5,2,21,110.0
Jim Karygiannis Campaign Office,Office,3850 Finch Avenue East,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800507507268634,-79.30084338120875,540b630c498e8f0de54f64de,5,1,43,146.0
Bridlewood Professional Centre,Office,3443 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79729847111248,-79.3126965652623,4df771e7aeb7da11e1a8e767,5,3,77,252.0
Echo Variety Mart,Convenience Store,2108 Bridletowne Cir.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79869,-79.313459,4dc35650d164eb9c9fbada33,5,4,30,94.0
Bridletowne Park Church,Church,Bridletowne Circle,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79945640047411,-79.31470496393977,5006f7b1e4b0f8b37659be7c,5,3,80,82.0
Gift Shop,Gift Shop,3030 Birchmount Rd.,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80232776641857,-79.30929594504697,4f5a278fe4b072fe9dbae0b5,5,2,81,178.0
WIND Mobile,Electronics Store,2900 Warden Avenue,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.8010723638962,-79.30248882961492,4e77a4702fb68bf47c8720eb,5,1,58,271.0
Pharma Grace Drug Mart,Pharmacy,3850 Finch Ave. E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.800694767057415,-79.30090941983046,4eb9bb2b775bf193edc1f1bc,6,3,5,69.0
100 Echo Point,Residential Building (Apartment / Condo),100 Echo Point,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79861396905505,-79.31540966033936,4ff3bc2ee4b0fecb2455188c,6,3,45,105.0
Toronto EMS Station 24,Government Building,3061 Birchmount Road,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80260190676258,-79.3079423904419,4f9ca5627b0c57c52ae114af,5,2,9,18.0
Dr. Perry Mittleholzer,Doctor's Office,Woodside Square Mall,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.801904,-79.299232,4c263956905a0f47c0d86260,5,3,15,253.0
Century Coin Laundry,Laundry Service,3430 Finch Ave E,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79745,-79.31449,5e6e388e5bc03b00087e51c3,4,3,41,128.0
B.d. diagnostic imaging inc.,Building,3420 Finch Ave East....,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.79711939179116,-79.315345287323,515309678055f44de886c9b3,6,1,24,166.0
Midland and finch parking lot,Parking,Midland and Finch,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.80089530893776,-79.30122860584359,4e12175118a84f0f0319cba2,5,3,97,77.0
CML HealthCare,Medical Center,"3850 Finch Ave. E., Suite B2",Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.801309411917615,-79.30103599372485,4c27ec63ed0ac9b6f28b5faa,5,1,97,125.0
VPI Working Solutions,Office,3443 Finch Ave E #102,Scarborough,"L'Amoreaux, Leacock, and Bridlewood",43.797106,-79.312728,5daefb2f7b761100089270d2,4,3,10,221.0
